PUBLICATION_DATE,UID,AA_CENTER_LAT,AA_CENTER_LON,AGGR_ECO3_2015,AGGR_ECO3_NM_2015,AGGR_ECO9_2015,AGGR_ECO9_NM_2015,ANALYSIS_LAT,ANALYSIS_LON,CLASS_DESIGN_FWSST,CLASS_FIELD_FWSST,CLASS_FIELD_HGM,COE_REGION,COE_SUBREG,COUNTY,DATE_COL,DESIGN_ID,ECO_X_ST,ECO_X_WETGRP,EPA_REG,FED_NONFED,FIP,HUC10,HUC10_NAME,LRR_NAME,LRRSYM,MAJ_RIVER_BASIN,MDCATY,MLRA_ID,MLRA_NAME,NEP_AREA,NEP_NAME,NWCA_ECO4,NWCA_WET_GRP,PAD_AREA,PAD_NAME,PAD_OWN_NAME,PAD_OWN_TYPE,PANEL,PH2_WGTCAT,PHYS_REG,REF_NWCA,REFPLUS_NWCA,SANDT_COAST_REG,SANDT_FIELD_GRPS,SANDT_RSTUDY,SITE_ID,SITE_USE,SITESAMP,ST_FIP,STATE,STATE_NAME,STATUS_11,STRATUM,TNT_11,US_L3CODE_2015,US_L3NAME_2015,US_L4CODE_2015,US_L4NAME_2015,USAC_REGION,VALXSITE,VISIT_NO,WGT_11,WGT_PH1_11,WGT_PH2_11,XCOORD,XSTATUS,YCOORD,SAMPLE_TYPE
8/13/2015,5518,30.42130625,-88.57771898,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.42130625,-88.57771898,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Jackson,17-May-11,NWCA11-1970,E2EM,ALL-EH,4,Non Federal,28059,317000603,West Pascagoula River-Pascagoula River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,259,Eastern Gulf Coast Flatwoods,NO,,CPL,EH,YES,Pascagoula River Marsh Coastal Preserve,State Coastal Reserve,State,Base,MS,36,L,MIN,Gulf Coast Region,E2EM,Coastal Watersheds,NWCA11-1970,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,75,Southern Coastal Plain,75k,Gulf Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,5329.38469,14.37801,370.66216,711003.383,POINT_SAMPLEABLE,-762857.273,SITEINFO
8/13/2015,5519,33.67180096,-88.42365256,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,33.67180096,-88.42365256,PSS,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Lowndes,24-Aug-11,NWCA11-1971,CPL-PW,CPL-PRLW,4,Non Federal,28087,316010306,Lower Buttahatchee River,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,South Atlantic Gulf,PSS,238,Alabama and Mississippi Blackland Prairie,NO,,CPL,PRLW,NO,,,,Base,MS,14,I,I,,PW,,NWCA11-1971,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,65,Southeastern Plains,65b,Flatwoods/Blackland Prairie Margins,CSTL_PLAIN,PFO,1,170351.4811,316.7727,537.77197,696889.285,POINT_SAMPLEABLE,-400687.076,SITEINFO
8/13/2015,5520,32.60791462,-90.71233571,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,32.60791462,-90.71233571,PFO,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Warren,27-Aug-11,NWCA11-1972,CPL-PW,CPL-PRLW,4,Non Federal,28149,803020801,Collins Creek-Yazoo River,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PFO,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,NO,,,,Base,MS,17,I,I,,PW,,NWCA11-1972,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,73,Mississippi Alluvial Plain,73a,Northern Holocene Meander Belts,CSTL_PLAIN,PFO,1,158514.4367,40.67715,3896.89095,493239.704,POINT_SAMPLEABLE,-533510.944,SITEINFO
8/13/2015,5521,30.36752679,-88.8271054,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.36752679,-88.8271054,E2SS,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Harrison,4-Jun-11,NWCA11-1973,E2EM,ALL-EH,4,Non Federal,28047,317000908,Ship Island Pass-Mississippi Sound,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2SS,259,Eastern Gulf Coast Flatwoods,NO,,CPL,EH,YES,Deer Island Coastal Preserve,State Coastal Reserve,State,OverSamp,MS,36,M,M,Gulf Coast Region,E2EM,Coastal Watersheds,NWCA11-1973,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,75,Southern Coastal Plain,75k,Gulf Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,88.1628,14.37801,6.13178,687610.469,POINT_SAMPLEABLE,-770647.959,SITEINFO
8/13/2015,5522,32.11340899,-89.28729015,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,32.11340899,-89.28729015,PSS,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Jasper,25-Aug-11,NWCA11-1974,CPL-PW,CPL-PRLW,4,Forest Service,28061,317000402,Quarterliah Creek-West Tallahala Creek,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,South Atlantic Gulf,PSS,234,Southern Coastal Plain,NO,,CPL,PRLW,YES,Bienville National Forest,Forest Service (USFS),Federal,OverSamp,MS,14,L,L,,PW,,NWCA11-1974,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,65,Southeastern Plains,65d,Southern Hilly Gulf Coastal Plain,CSTL_PLAIN,PFO,1,170351.4811,316.7727,537.77197,629863.012,POINT_SAMPLEABLE,-580113.023,SITEINFO
8/13/2015,5525,34.73663196,-90.17889147,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,34.73663196,-90.17889147,PF,PF,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Tate,16-Aug-11,NWCA11-1975,CPL-PH,CPL-PRLH,4,Non Federal,28137,803020407,Lake Cormorant Bayou-Coldwater River,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PF,230,Southern Mississippi River Alluvium,NO,,CPL,PRLH,NO,,,,OverSamp,MS,14,I,I,,PH,,NWCA11-1975,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,73,Mississippi Alluvial Plain,73d,Northern Backswamps,CSTL_PLAIN,PF,1,1616.07878,316.7727,5.1017,528384.417,POINT_SAMPLEABLE,-293260.806,SITEINFO
8/13/2015,5532,30.40138,-88.57823,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.40184253,-88.57791788,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Jackson,31-Aug-11,NWCA11-1977,E2EM,ALL-EH,4,Non Federal,28059,317000603,West Pascagoula River-Pascagoula River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,259,Eastern Gulf Coast Flatwoods,NO,,CPL,EH,YES,Pascagoula River Marsh Coastal Preserve,State Coastal Reserve,State,OverSamp,MS,36,L,MIN,Gulf Coast Region,E2EM,Coastal Watersheds,NWCA11-1977,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,75,Southern Coastal Plain,75k,Gulf Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,5329.38469,14.37801,370.66216,711153.039,RELOCATED_POINT_SAMPLEABLE,-765014.041,SITEINFO
8/13/2015,5533,31.55847065,-82.29559375,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,31.55847065,-82.29559375,PSS,PSS,DPRSS,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Bacon,17-May-11,NWCA11-1407,CPL-PW,CPL-PRLW,4,Non Federal,13005,307020203,Lower Big Satilla Creek,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,PSS,261,Atlantic Coast Flatwoods,NO,,CPL,PRLW,NO,,,,Base,GA,14,I,I,,PW,,NWCA11-1407,NWCA_PROBABILITY,YES,13,GA,Georgia,Target_Sampled,GA,Target,75,Southern Coastal Plain,75h,Bacon Terraces,CSTL_PLAIN,PSS,1,186903.8587,106.82226,1749.67152,1291400.558,POINT_SAMPLEABLE,-570903.598,SITEINFO
8/13/2015,5534,31.34794,-82.958579,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,31.348003,-82.95840823,PFO,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Atkinson,28-Jun-11,NWCA11-1391,CPL-PW,CPL-PRLW,4,Non Federal,13003,307020102,Pudding Creek-Satilla River,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,South Atlantic Gulf,PFO,234,Southern Coastal Plain,NO,,CPL,PRLW,NO,,,,Base,GA,13,I,I,South East Coast Region,PW,Coastal Watersheds,NWCA11-1391,NWCA_PROBABILITY,YES,13,GA,Georgia,Target_Sampled,GA,Target,65,Southeastern Plains,65l,Atlantic Southern Loam Plains,CSTL_PLAIN,PFO,1,282019.3727,40.33897,6991.23933,1232549.302,RELOCATED_POINT_SAMPLEABLE,-602900.308,SITEINFO
8/13/2015,5535,31.70016738,-83.92866742,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,31.70016738,-83.92866742,PFO,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Worth,16-Jun-11,NWCA11-1371,CPL-PW,CPL-PRLW,4,Non Federal,13321,313000608,Abrams Creek,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,South Atlantic Gulf,PFO,234,Southern Coastal Plain,NO,,CPL,PRLW,NO,,,,Base,GA,14,I,I,,PW,,NWCA11-1371,NWCA_PROBABILITY,YES,13,GA,Georgia,Target_Sampled,GA,Target,65,Southeastern Plains,65g,Dougherty Plain,CSTL_PLAIN,PFO,1,746819.9574,106.82226,6991.23933,1136398.355,POINT_SAMPLEABLE,-576131.366,SITEINFO
8/13/2015,5536,30.33291,-89.23238,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.33284695,-89.23264601,E2SS,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Harrison,30-Aug-11,NWCA11-1978,E2SS,ALL-EW,4,Non Federal,28047,317000906,Back Bay of Biloxi-Biloxi Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2SS,259,Eastern Gulf Coast Flatwoods,NO,,CPL,EW,NO,,,,OverSamp,MS,13,M,M,Gulf Coast Region,E2SS,Coastal Watersheds,NWCA11-1978,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,75,Southern Coastal Plain,75a,Gulf Coast Flatwoods,CSTL_PLAIN,PSS,1,677.32167,110.46086,6.13178,649076.137,RELOCATED_POINT_SAMPLEABLE,-777341.12,SITEINFO
8/13/2015,5537,34.08541877,-90.23096184,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,34.08541877,-90.23096184,PFO,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Quitman,18-Aug-11,NWCA11-1979,CPL-PW,CPL-PRLW,4,Non Federal,28119,803020204,Opposum Bayou,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PFO,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,YES,Irby Woods,Private Landowner,Private,OverSamp,MS,17,I,I,,PW,,NWCA11-1979,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,73,Mississippi Alluvial Plain,73b,Northern Pleistocene Valley Trains,CSTL_PLAIN,PFO,1,158514.4367,40.67715,3896.89095,528081.328,POINT_SAMPLEABLE,-366229.376,SITEINFO
8/13/2015,5538,32.67396,-91.04151,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,32.67376315,-91.04130449,PSS,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Issaquena,14-Aug-11,NWCA11-1980,CPL-PW,CPL-PRLW,4,Non Federal,28055,803020906,Lower Deer Creek-Steele Bayou,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PSS,230,Southern Mississippi River Alluvium,NO,,CPL,PRLW,NO,,,,OverSamp,MS,17,I,I,,PW,,NWCA11-1980,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,73,Mississippi Alluvial Plain,73a,Northern Holocene Meander Belts,CSTL_PLAIN,PFO,1,21875.03376,40.67715,537.77197,462198.817,RELOCATED_POINT_SAMPLEABLE,-527830.596,SITEINFO
8/13/2015,5540,30.38564,-89.6422,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.38567155,-89.64208441,PFO,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Hancock,1-Sep-11,NWCA11-1990,CPL-PW,CPL-PRLW,4,Non Federal,28045,318000410,Mikes River-Pearl River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,PFO,259,Eastern Gulf Coast Flatwoods,NO,,CPL,PRLW,NO,,,,OverSamp,MS,13,I,I,Gulf Coast Region,PW,Coastal Watersheds,NWCA11-1990,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,75,Southern Coastal Plain,75i,Floodplains and Low Terraces,CSTL_PLAIN,PFO,1,430453.9088,110.46086,3896.89095,609474.037,POINT_SAMPLEABLE,-774199.584,SITEINFO
8/13/2015,5541,34.7354618,-90.17949857,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,34.7354618,-90.17949857,PF,PF,RIVERINE,Atlantic and Gulf Coastal Plain,LRR O,Tate,19-Aug-11,NWCA11-1991,CPL-PH,CPL-PRLH,4,Non Federal,28137,803020407,Lake Cormorant Bayou-Coldwater River,Mississippi Delta Cotton and Feed Grains Region,O,Lower Mississippi,PF,230,Southern Mississippi River Alluvium,NO,,CPL,PRLH,NO,,,,OverSamp,MS,14,I,I,,PH,,NWCA11-1991,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,73,Mississippi Alluvial Plain,73d,Northern Backswamps,CSTL_PLAIN,PF,1,1616.07878,316.7727,5.1017,528337.392,POINT_SAMPLEABLE,-293394.825,SITEINFO
8/13/2015,5542,30.39483,-88.58902,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,30.394537,-88.58911839,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Jackson,31-Aug-11,NWCA11-1993,E2EM,ALL-EH,4,Non Federal,28059,317000603,West Pascagoula River-Pascagoula River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,259,Eastern Gulf Coast Flatwoods,NO,,CPL,EH,YES,Pascagoula River Marsh Coastal Preserve,State Coastal Reserve,State,OverSamp,MS,36,L,MIN,Gulf Coast Region,E2EM,Coastal Watersheds,NWCA11-1993,NWCA_PROBABILITY,YES,28,MS,Mississippi,Target_Sampled,MS,Target,75,Southern Coastal Plain,75k,Gulf Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,5329.38469,14.37801,370.66216,710145.242,RELOCATED_POINT_SAMPLEABLE,-765906.742,SITEINFO
8/13/2015,5543,46.75433,-111.29628,PLNLOW,Plains and Lowlands,NPL,Northern Plains,46.75391868,-111.2957833,PSS,PSS,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Meagher,5-Jul-11,NWCA11-2006,IPL-PW,IPL-PRLW,8,Non Federal,30059,1003010305,Camas Creek-Smith River,Rocky Mountain Range and Forest Region,E,Missouri,PSS,60,Central Rocky Mountains,NO,,IPL,PRLW,YES,Montana State Trust Lands,State Department of Natural Resources,State,Base,MT,24,M,M,,PW,,NWCA11-2006,NWCA_PROBABILITY,YES,30,MT,Montana,Target_Sampled,MT,Target,43,Northwestern Great Plains,43t,Shield-Smith Valleys,W_MTNS,PSS,1,13520.72849,198.40877,68.14582,-1168038.34,RELOCATED_POINT_SAMPLEABLE,1127865.002,SITEINFO
8/13/2015,5544,45.82677,-111.20984,WMTNS,West,WMT,Western Mountains,45.82648784,-111.2095777,PEM,PEM,DPRSS,"Western Mountains, Valleys, and Coast",LRR E,Gallatin,6-Jul-11,NWCA11-2011,W-PH,W-PRLH,8,Non Federal,30031,1002000813,Lower East Gallatin River,Rocky Mountain Range and Forest Region,E,Missouri,PEM,62,Northern Rocky Mountain Valleys,NO,,W,PRLH,NO,,,,Base,MT,24,M,M,,PH,,NWCA11-2011,NWCA_PROBABILITY,YES,30,MT,Montana,Target_Sampled,MT,Target,17,Middle Rockies,17w,Townsend Basin,W_MTNS,PEM,1,14012.98118,198.40877,70.62682,-1177902.563,RELOCATED_POINT_SAMPLEABLE,1025271.095,SITEINFO
8/13/2015,5545,48.17443244,-114.872369,WMTNS,West,WMT,Western Mountains,48.17443244,-114.872369,PEM,PEM,FRINGE,"Western Mountains, Valleys, and Coast",LRR E,Flathead,19-Jul-11,NWCA11-2020,W-PH,W-PRLH,8,FWS,30029,1701010201,Pleasant Valley Fisher River,Rocky Mountain Range and Forest Region,E,Pacific Northwest,PEM,59,Northern Rocky Mountains,NO,,W,PRLH,YES,Lost Trail National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,OverSamp,MT,24,I,I,,PH,,NWCA11-2020,NWCA_PROBABILITY,YES,30,MT,Montana,Target_Sampled,MT,Target,15,Northern Rockies,15l,Salish Mountains,W_MTNS,PEM,1,14012.98118,198.40877,70.62682,-1406942.791,POINT_SAMPLEABLE,1330766.335,SITEINFO
8/13/2015,5546,47.20358053,-113.9586421,WMTNS,West,WMT,Western Mountains,47.20358053,-113.9586421,PEM,PEM,RIVERINE,"Western Mountains, Valleys, and Coast",LRR E,Lake,18-Jul-11,NWCA11-2022,W-PH,W-PRLH,8,Tribal Land - PAD,30047,1701021207,Jocko River,Rocky Mountain Range and Forest Region,E,Pacific Northwest,PEM,59,Northern Rocky Mountains,NO,,W,PRLH,YES,Flathead Reservation,Bureau of Indian Affairs (BIA),Federal,OverSamp,MT,24,L,L,,PH,,NWCA11-2022,NWCA_PROBABILITY,YES,30,MT,Montana,Target_Sampled,MT,Target,15,Northern Rockies,15a,Grave Creek Range-Nine Mile Divide,W_MTNS,PEM,1,14012.98118,198.40877,70.62682,-1359791.624,POINT_SAMPLEABLE,1212290.256,SITEINFO
8/13/2015,5547,35.65365235,-77.62071985,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,35.65365235,-77.62071985,PFO,PFO,RIVERINE,Atlantic and Gulf Coastal Plain,LRR P,Pitt,29-Jun-11,NWCA11-2023,CPL-PW,CPL-PRLW,4,Non Federal,37147,302020306,Little Contentnea Creek,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,South Atlantic Gulf,PFO,234,Southern Coastal Plain,YES,Albemarle-Pamlico Sounds,CPL,PRLW,NO,,,,Revisit,NC,13,I,I,,PW,,NWCA11-2023,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,65,Southeastern Plains,65m,Rolling Coastal Plain,CSTL_PLAIN,PFO,1,209190.5739,48.85132,4282.18836,1639228.528,POINT_SAMPLEABLE,-47820.474,SITEINFO
8/13/2015,5549,34.95628984,-77.83722784,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,34.95628984,-77.83722784,PSS,PSS,FLATS,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Duplin,15-Jun-11,NWCA11-2031,CPL-PW,CPL-PRLW,4,Non Federal,37061,303000703,Limestone Creek-Northeast Cape Fear River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,PSS,261,Atlantic Coast Flatwoods,NO,,CPL,PRLW,NO,,,,Base,NC,13,L,MIN,South East Coast Region,PW,Coastal Watersheds,NWCA11-2031,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,63,Middle Atlantic Coastal Plain,63h,Carolina Flatwoods,CSTL_PLAIN,PSS,1,69739.37309,48.85132,1427.58407,1634981.308,POINT_SAMPLEABLE,-128159.524,SITEINFO
8/13/2015,5551,35.39592577,-76.30778348,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,35.39592577,-76.30778348,E2SS,E2SS,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Hyde,10-Aug-11,NWCA11-2033,E2SS,ALL-EW,4,Non Federal,37095,302010501,Lake Mattamuskeet-Rose Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2SS,262,Tidewater Area,YES,Albemarle-Pamlico Sounds,CPL,EW,NO,,,,Base,NC,36,I,I,South East Coast Region,E2SS,Coastal Watersheds,NWCA11-2033,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,63,Middle Atlantic Coastal Plain,63b,Chesapeake-Pamlico Lowlands and Tidal Marshes,CSTL_PLAIN,E2SS,1,746.81823,11.10103,67.27467,1760639.645,POINT_SAMPLEABLE,-52608.411,SITEINFO
8/13/2015,5553,35.95074176,-76.12386936,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,35.95074176,-76.12386936,PSS,PSS,RIVERINE,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Tyrrell,7-Jun-11,NWCA11-2036,CPL-PW,CPL-PRLW,4,NOAA,37177,301020509,Alligator River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,PSS,262,Tidewater Area,YES,Albemarle-Pamlico Sounds,CPL,PRLW,YES,Mid-Atlantic Coastal Waters Area,National Oceanic and Atmospheric Administration (NOAA),Federal,Base,NC,13,M,M,South East Coast Region,PW,Coastal Watersheds,NWCA11-2036,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,63,Middle Atlantic Coastal Plain,63b,Chesapeake-Pamlico Lowlands and Tidal Marshes,CSTL_PLAIN,PEM,1,69739.37309,48.85132,1427.58407,1763947.112,POINT_SAMPLEABLE,11574.88,SITEINFO
8/13/2015,5555,34.780874,-76.404802,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,34.78092604,-76.40478773,E2EM,E2EM,TIDAL,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Carteret,26-May-11,NWCA11-2038,E2EM,ALL-EH,4,NPS,37031,302030106,Oyster Creek-Jarrett Bay,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,E2EM,262,Tidewater Area,YES,Albemarle-Pamlico Sounds,CPL,EH,YES,Cape Lookout National Seashore,National Park Service (NPS),Federal,Base,NC,36,M,M,South East Coast Region,E2EM,Coastal Watersheds,NWCA11-2038,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,63,Middle Atlantic Coastal Plain,63g,Carolinian Barrier Islands and Coastal Marshes,CSTL_PLAIN,E2EM,1,13775.51915,11.10103,1240.92237,1766179.204,POINT_SAMPLEABLE,-121758.846,SITEINFO
8/13/2015,5557,35.632768,-77.699601,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,35.63289971,-77.69971764,PSS,PSS,FLATS,Atlantic and Gulf Coastal Plain,LRR P,Greene,31-Aug-11,NWCA11-2039,CPL-PW,CPL-PRLW,4,Non Federal,37079,302020306,Little Contentnea Creek,"South Atlantic and Gulf Slope Cash Crops, Forest, and Livestock Region",P,South Atlantic Gulf,PSS,234,Southern Coastal Plain,YES,Albemarle-Pamlico Sounds,CPL,PRLW,NO,,,,Base,NC,14,I,I,,PW,,NWCA11-2039,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,65,Southeastern Plains,65m,Rolling Coastal Plain,CSTL_PLAIN,PSS,1,471293.3019,330.13348,1427.58407,1632714.927,POINT_SAMPLEABLE,-51460.565,SITEINFO
8/13/2015,5558,35.24928014,-76.61589076,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,35.24928014,-76.61589076,PFO,PFO,FLATS,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Pamlico,20-Jun-11,NWCA11-2040,CPL-PW,CPL-PRLW,4,Non Federal,37137,302010407,Pamlico River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,PFO,262,Tidewater Area,YES,Albemarle-Pamlico Sounds,CPL,PRLW,YES,Goose Creek Game Land,State Department of Conservation,State,Base,NC,13,I,I,South East Coast Region,PW,Coastal Watersheds,NWCA11-2040,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,63,Middle Atlantic Coastal Plain,63c,Swamps and Peatlands,CSTL_PLAIN,PFO,1,209190.5739,48.85132,4282.18836,1736803.168,POINT_SAMPLEABLE,-74344.937,SITEINFO
8/13/2015,5560,35.7286112,-76.5399286,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,35.7286112,-76.5399286,PSS,PFO,FRINGE,Atlantic and Gulf Coastal Plain,LRR T (MLRA 153B),Washington,19-Sep-11,NWCA11-2042,CPL-PW,CPL-PRLW,4,FWS,37187,302010404,Headwaters Pungo River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,PSS,262,Tidewater Area,YES,Albemarle-Pamlico Sounds,CPL,PRLW,YES,Pocosin Lakes National Wildlife Refuge,Fish and Wildlife Service (FWS),Federal,Base,NC,13,L,L,South East Coast Region,PW,Coastal Watersheds,NWCA11-2042,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,63,Middle Atlantic Coastal Plain,63c,Swamps and Peatlands,CSTL_PLAIN,PSS,1,69739.37309,48.85132,1427.58407,1732603.795,POINT_SAMPLEABLE,-20420.25,SITEINFO
8/13/2015,5562,34.016834,-78.326964,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,34.01661629,-78.32753977,PFO,PSS,FLATS,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Brunswick,16-Jun-11,NWCA11-2043,CPL-PW,CPL-PRLW,4,Non Federal,37019,304020801,Lockwoods Folly River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,PFO,261,Atlantic Coast Flatwoods,NO,,CPL,PRLW,NO,,,,Base,NC,13,I,I,South East Coast Region,PW,Coastal Watersheds,NWCA11-2043,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,63,Middle Atlantic Coastal Plain,63h,Carolina Flatwoods,CSTL_PLAIN,PSS,1,209190.5739,48.85132,4282.18836,1610789.182,RELOCATED_POINT_SAMPLEABLE,-239747.739,SITEINFO
8/13/2015,5564,34.44391037,-77.72383315,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,34.44391037,-77.72383315,PSS,PFO,FLATS,Atlantic and Gulf Coastal Plain,"LRR T (MLRA 152A, 152B, 153A)",Pender,24-Aug-11,NWCA11-2047,CPL-PW,CPL-PRLW,4,Non Federal,37141,303000708,Harrisons Creek-Northeast Cape Fear River,Atlantic and Gulf Coast Lowland Forest and Crop Region,T,South Atlantic Gulf,PSS,261,Atlantic Coast Flatwoods,NO,,CPL,PRLW,YES,Holly Shelter State Game Land,State Fish and Wildlife,State,Base,NC,13,M,M,South East Coast Region,PW,Coastal Watersheds,NWCA11-2047,NWCA_PROBABILITY,YES,37,NC,North Carolina,Target_Sampled,NC,Target,63,Middle Atlantic Coastal Plain,63c,Swamps and Peatlands,CSTL_PLAIN,PFO,1,69739.37309,48.85132,1427.58407,1656016.765,POINT_SAMPLEABLE,-182455.812,SITEINFO
